Index,0 [0x0][0x0],1 [0x19][0x31],2 [0x5][0x8],3 [0x3][0x1a],4 [0x3][0x1b],5 [0x3][0x1c],6 [0x3][0x1d],7 [0x4][0x18],8 [0x5][0xa],9 [0x3][0x1e],10 [0x2][0x2d],11 [0x3][0x1f],12 [0x3][0x20],13 [0x1a][0x31],14 [0x2][0x2e],15 [0x1b][0x31],16 [0x1c][0x31],17 [0x1d][0x31],18 [0x1e][0x31],19 [0x1f][0x31],20 [0x20][0x31],21 [0x19][0x32],22 [0x1a][0x32],23 [0x1b][0x32],24 [0x2][0x2f],25 [0x1c][0x32],26 [0x1d][0x32],27 [0x3][0x21],28 [0x3][0x22],29 [0x3][0x23],30 [0x1e][0x32],31 [0x3][0x24],32 [0x5][0xc],33 [0x3][0x25],34 [0x5][0xe],35 [0x5][0x10],36 [0x1f][0x32],37 [0x5][0x12],38 [0x5][0x14],39 [0x3][0x26],40 [0x2][0x30],41 [0x3][0x27],42 [0x3][0x28],43 [0x5][0x16],44 [0x7][0x4],45 [0x3][0x29],46 [0x3][0x2a],47 [0x20][0x32],48 [0x19][0x33],49 [0x3][0x2b],50 [0x1a][0x33],51 [0x1b][0x33],52 [0x1c][0x33],53 [0x1d][0x33],54 [0x1e][0x33],55 [0x1f][0x33],56 [0x20][0x33],57 [0x19][0x34],58 [0x1a][0x34],59 [0x3][0x2c],60 [0x1b][0x34],61 [0x1c][0x34]
6288,"Rainbow Dynamo",false,405,3,0,0,0,320,1875,0,-1,0,0,false,3,false,false,false,true,false,false,false,false,false,0,true,false,1,0,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6289,"Self-destruct",false,405,3,0,8,24,1122,1954,0,-1,0,0,false,6,true,false,false,false,false,false,false,false,false,0,true,true,5,6,0,true,2,0,0,0,0,false,30,0,0,5,1,0,0,0,0,0,false,false,1,false,false,true,false,true,true,false,false,true,0,false,false
6290,"Burst",false,405,3,0,8,24,1709,1710,0,-1,0,0,false,20,true,false,false,false,false,false,false,false,false,0,true,true,2,20,0,true,0,0,0,0,0,false,100,60,0,5,1,0,0,0,0,0,false,false,1,false,false,true,false,true,true,false,false,true,0,false,false
6291,"Weapon Enhancement",false,405,4,0,0,0,4880,1875,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,6,100,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
6292,"Gear Enhancement",false,405,4,0,0,0,4881,1875,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,6,100,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
6293,"Roar",false,61135,8,0,0,0,4860,1875,0,0,0,0,false,15,false,false,false,false,false,true,false,false,false,0,true,true,1,0,0,false,0,0,25,0,0,false,0,25,65,0,0,0,0,0,1,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,true
6294,"Seed",false,61134,8,0,0,0,4861,1875,0,0,0,0,false,15,true,false,false,false,false,true,false,false,false,0,true,true,2,6,0,false,0,0,25,0,0,false,0,25,65,0,0,0,0,0,1,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,true
6295,"Buffet",false,61129,12,0,0,0,4634,1875,0,0,0,0,false,15,false,true,true,true,true,true,false,false,false,0,true,true,1,0,0,false,0,0,25,0,0,false,0,25,65,0,0,0,0,0,1,0,false,false,0,false,false,false,false,false,false,true,false,true,0,false,false
6296,"Fumigate",false,61133,12,0,0,0,4753,1875,0,0,0,0,false,15,true,false,false,false,false,true,false,false,false,0,true,true,2,6,0,false,0,0,25,0,0,false,0,25,65,0,0,0,0,0,1,0,false,false,0,false,false,false,false,false,false,true,false,true,0,false,false
6297,"Seed",false,64167,12,0,0,0,4861,1875,0,0,0,0,false,15,true,false,false,false,false,true,false,false,false,0,true,true,2,6,0,false,0,0,25,0,0,false,0,25,65,0,0,0,0,0,1,0,false,false,0,false,false,false,false,false,false,true,false,true,0,false,true
6298,"the Scarlet Whisper",false,405,3,0,0,0,3201,3241,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,3,10,0,true,0,0,0,0,0,false,0,0,0,5,1,0,0,0,0,0,false,false,0,false,false,true,false,false,true,false,false,true,0,false,false
6299,"Deafening Bellow",false,405,3,0,0,0,3203,3243,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,2,80,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,true,false,false,true,false,false,true,0,false,false
6300,"Cauterize",false,405,3,0,0,24,4573,1875,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,4,80,22,true,0,0,0,0,0,false,35,0,0,5,1,0,0,0,0,0,false,false,88,false,false,true,false,false,true,false,false,true,0,false,false
6301,"Touchdown",false,405,3,0,0,0,4561,4585,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,2,80,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,true,false,false,true,false,false,true,0,false,false
6302,"Horrid Roar",false,405,3,0,0,0,3665,3666,0,-1,0,0,false,100,false,false,false,false,false,false,true,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,35,10,0,5,7,0,0,0,0,0,false,false,47,false,false,false,false,false,true,false,false,false,0,false,false
6303,"Hot Wing",false,405,3,0,0,0,1222,1875,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,4,28,62,true,0,0,0,0,0,false,40,0,0,5,1,0,0,0,0,0,false,false,2,false,false,false,false,false,false,false,false,false,0,false,false
6304,"Hot Tail",false,405,3,0,0,0,1222,1875,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,4,62,16,true,0,0,0,0,0,false,40,0,0,5,1,0,0,0,0,0,false,false,2,false,false,false,false,false,false,false,false,false,0,false,false
6305,"Electric Predation",false,405,3,0,0,0,3201,3241,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,3,8,0,true,0,0,0,0,0,false,0,0,0,5,5,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6306,"the Serpent's Apple",false,405,3,0,0,0,3205,3245,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,3,8,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6307,"Ripper Claw",false,405,3,0,10,0,3506,3507,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,3,5,0,true,0,0,0,0,0,false,35,0,0,1,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,true,true,0,false,false
6308,"Final Chorus",false,405,3,0,0,0,1222,1875,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,0,0,0,6,7,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,false,0,false,false
6309,"Flare Star",false,405,3,0,0,0,3228,3268,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,5,5,0,true,2,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,true,false,false,true,false,false,true,0,false,false
6310,"Eye of the Tyrant",false,405,3,0,13,24,3218,3258,0,-1,0,0,false,100,false,false,false,true,false,false,false,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,50,0,0,5,7,0,0,0,0,0,false,false,0,false,false,true,false,false,true,false,false,true,0,false,false
6311,"High Jump",false,405,3,0,0,0,4561,4585,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,2,8,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,true,false,false,true,false,false,true,0,false,false
6312,"Geirskogul",false,405,3,0,8,24,3216,3256,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,4,62,8,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,115,false,false,true,false,false,true,false,false,true,0,false,false
6313,"Ala Morn",false,405,3,0,8,24,3220,1875,0,-1,0,0,false,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,40,0,0,2,7,0,0,0,0,0,false,false,0,false,false,true,false,false,true,false,false,true,0,false,false
6314,"Drachenlance",false,405,3,0,0,0,3219,3259,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,3,10,0,true,0,0,0,0,0,false,0,0,0,2,7,0,0,0,0,0,false,false,0,false,false,true,false,false,true,false,false,true,0,false,false
6315,"Akh Morn",false,405,3,0,13,24,3211,3251,0,-1,0,0,false,100,false,false,false,true,false,false,false,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,50,0,0,5,7,0,0,0,0,0,false,false,0,false,false,true,false,false,true,false,false,true,0,false,false
6316,"Akh Morn",false,405,3,0,0,0,3212,3252,0,-1,0,0,false,100,false,false,false,true,false,false,false,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,true,false,false,true,false,false,true,0,false,false
6317,"Flame Blast",false,405,3,0,0,0,1222,1875,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,4,50,17,true,0,0,0,0,0,false,105,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,false,0,false,false
6318,"Super Jump",false,405,3,0,0,0,1222,1875,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,2,64,0,true,0,0,0,0,0,false,90,0,0,5,7,0,0,0,0,0,false,false,27,false,false,false,false,false,false,false,false,true,0,false,false
6319,"Self-destruct",false,405,3,0,0,0,3618,1875,0,-1,0,0,false,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,false,0,false,false
6320,"Mortal Chorus",false,405,3,0,0,0,4574,1875,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,false,false,5,60,0,true,0,0,0,0,0,false,0,0,0,6,7,0,0,0,0,0,false,false,0,false,false,true,false,false,true,false,false,true,0,false,false
6321,"Loom",false,405,4,0,0,0,3205,1875,0,-1,1,0,false,40,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,150,0,0,0,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6322,"Paralyze III",false,405,2,0,8,24,3204,3244,0,-1,0,0,false,30,false,false,false,true,false,false,false,false,false,0,true,false,2,6,0,true,0,0,0,0,0,false,50,400,0,5,7,0,0,0,0,0,true,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6323,"Summon II",false,405,2,0,37,17,189,1875,0,-1,0,0,false,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,true,60,25,58,0,0,0,0,0,0,0,true,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6324,"Mogatory Mog Dance",false,64168,12,0,0,0,4906,1875,0,0,0,0,false,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,25,0,0,false,0,25,65,0,0,0,0,0,1,0,false,false,0,false,false,false,false,false,false,true,false,true,0,false,true
6325,"",false,405,3,0,8,24,1709,1710,0,-1,0,0,false,20,true,false,false,false,false,false,false,false,false,0,true,true,2,20,0,false,2,0,0,0,0,false,0,60,0,5,1,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
6326,"Fire",false,405,2,1,34,13,473,1903,0,-1,0,0,false,25,false,false,false,true,false,false,false,false,false,0,true,false,1,0,0,true,0,0,0,0,0,false,10,30,0,5,1,0,0,0,0,1,true,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6327,"Scamper",false,405,4,0,8,24,1159,1875,0,-1,0,0,false,3,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,25,60,0,0,0,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6328,"Hoofkick",false,405,3,0,8,0,1104,1875,0,-1,0,0,false,6,true,false,false,false,false,false,false,false,false,0,true,true,3,6,0,true,0,0,0,0,0,false,0,60,0,3,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6329,"Blood Drain",false,405,3,0,8,0,1160,1875,0,-1,0,0,false,3,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,150,0,5,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6330,"Ultrasonics",false,405,3,0,8,0,1162,1969,0,-1,0,0,false,6,true,false,false,false,false,false,false,false,false,0,true,true,3,6,0,true,0,0,0,0,0,false,30,150,0,0,0,0,0,0,0,0,false,false,3,false,false,true,false,true,true,false,false,true,0,false,false
6331,"Shatter",false,405,3,0,8,24,1252,2019,0,-1,0,0,false,3,true,false,false,false,false,false,false,false,false,0,true,true,5,3,0,true,0,0,0,0,0,false,25,200,0,5,7,0,0,0,0,0,false,false,1,false,false,true,false,true,true,false,false,true,0,false,false
6332,"Shriek",false,405,3,0,8,24,1336,2078,0,-1,0,0,false,3,true,false,false,false,false,false,false,false,false,0,true,true,5,3,0,true,0,0,0,0,0,false,30,200,0,5,7,0,0,0,0,0,false,false,1,false,false,true,false,true,true,false,false,true,0,false,false
6333,"Spoil",false,405,3,0,8,0,1154,1967,0,-1,0,0,false,6,true,false,false,false,false,false,false,false,false,0,true,true,5,6,0,true,0,0,0,0,0,false,0,150,0,0,0,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6334,"Final Sting",false,405,3,0,8,24,1519,1875,0,-1,0,0,false,6,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,2,0,0,0,0,false,40,200,0,2,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6335,"Corrosive Spit",false,405,3,0,8,0,1171,1974,0,-1,0,0,false,6,true,false,false,false,false,false,false,false,false,0,true,true,3,6,0,true,0,0,0,0,0,false,0,200,0,0,0,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6336,"Slumber Breath",false,405,3,0,8,24,1244,2015,0,-1,0,0,false,6,true,false,false,false,false,false,false,false,false,0,true,true,3,6,0,true,0,0,0,0,0,false,30,300,0,0,0,0,0,0,0,0,false,false,5,false,false,true,false,true,true,false,false,true,0,false,false
6337,"Bomb Toss",false,405,3,0,8,24,1185,1980,0,-1,0,0,false,25,false,false,false,false,false,false,true,false,false,0,true,true,2,3,0,true,0,0,0,0,0,false,25,120,0,5,1,0,0,0,0,0,false,false,1,false,false,true,false,true,true,false,false,true,0,false,false
6338,"Bomb Toss",false,405,3,0,8,24,1186,1981,0,-1,0,0,false,6,true,false,false,false,false,false,false,false,false,0,true,true,5,3,0,true,0,0,0,0,0,false,25,120,0,5,1,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6339,"Rhino Attack",false,405,3,0,8,24,3201,1875,0,-1,1,0,false,25,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,30,150,0,3,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6340,"Gas Shell",false,405,3,0,0,0,1514,2122,0,-1,0,0,false,6,true,false,false,false,false,false,false,false,false,0,true,true,3,6,0,true,0,0,0,0,0,false,0,200,0,0,0,0,0,0,0,0,false,false,3,false,false,true,false,true,true,false,false,true,0,false,false
6341,"Sticky Tongue",false,405,3,0,8,0,1132,1875,0,-1,0,0,false,25,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,300,0,3,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6342,"Labored Leap",false,405,3,0,8,24,1494,2112,0,-1,0,0,false,6,true,false,false,false,false,false,false,false,false,0,true,true,5,6,0,true,0,0,0,0,0,false,25,300,0,3,7,0,0,0,0,0,false,false,1,false,false,true,false,true,true,false,false,true,0,false,false
6343,"Digest",false,405,3,0,0,0,1424,1875,0,-1,0,0,false,3,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,150,0,3,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6344,"Rapture",false,405,3,0,0,0,1784,2222,0,-1,0,0,false,16,true,false,false,false,false,false,false,false,false,0,false,true,5,16,0,true,2,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6345,"Brackish Drop",false,405,3,0,8,24,3459,3460,0,-1,0,0,false,30,false,false,false,false,false,false,true,false,false,0,true,true,2,3,0,true,0,0,0,0,0,false,25,120,0,5,6,0,0,0,0,0,false,false,1,false,false,true,false,true,true,false,false,true,0,false,false
6346,"Acid Mist",false,405,3,0,8,0,1150,1964,0,-1,0,0,false,6,true,false,false,false,false,false,false,false,false,0,true,true,5,6,0,true,0,0,0,0,0,false,0,200,0,0,0,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6347,"attack",false,405,1,0,0,0,-1,1875,0,-1,0,0,false,3,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6348,"Bad Breath",false,405,3,0,8,24,1337,2079,0,-1,0,0,false,12,true,false,false,false,false,false,false,false,false,0,true,true,3,12,0,true,0,0,0,0,0,false,30,300,0,0,0,0,0,0,0,0,false,false,5,false,false,true,false,true,true,false,false,true,0,false,false
6349,"Golden Tongue",false,405,4,0,8,24,1196,1875,0,-1,0,0,false,3,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,25,600,0,0,0,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6350,"Thunder",false,405,2,1,34,15,475,1875,0,-1,0,0,false,25,false,false,false,true,false,false,false,false,false,0,true,false,1,0,0,true,0,0,0,0,0,false,10,30,0,5,5,0,0,0,0,1,true,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6351,"Stone Gaze",false,405,3,0,8,25,1190,1875,0,-1,0,0,false,25,false,false,false,true,false,false,false,false,false,0,true,false,1,0,0,true,0,0,0,0,0,false,35,300,0,0,0,0,0,0,0,0,false,false,0,false,true,true,false,true,true,false,false,true,0,false,false
6352,"the Wood Remembers",false,405,3,0,8,24,3224,3264,0,-1,0,0,false,5,true,false,false,false,false,false,false,false,false,0,true,true,3,5,0,true,0,0,0,0,0,false,30,120,0,3,7,0,0,0,0,0,false,false,5,false,false,true,false,true,true,false,false,true,0,false,false
6353,"Fireball",false,405,3,0,8,24,1193,1984,0,-1,0,0,false,25,false,false,false,false,false,false,true,false,false,0,true,true,2,3,0,true,0,0,0,0,0,false,25,120,0,5,1,0,0,0,0,0,false,false,1,false,false,true,false,true,true,false,false,true,0,false,false
6354,"Smoldering Scales",false,405,3,0,8,24,466,1875,0,-1,0,0,false,3,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,15,300,0,0,0,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6355,"Tortoise Stomp",false,405,3,0,8,24,1197,1986,0,-1,0,0,false,6,true,false,false,false,false,false,false,false,false,0,true,true,5,6,0,true,0,0,0,0,0,false,40,200,0,3,7,0,0,0,0,0,false,false,1,false,false,true,false,true,true,false,false,true,0,false,false
6356,"Stone Gaze",false,405,3,0,10,25,1235,2008,0,-1,0,0,false,6,true,false,false,false,false,false,false,false,false,0,true,true,3,6,0,true,0,0,0,0,0,false,25,300,0,0,0,0,0,0,0,0,false,false,4,false,false,true,false,true,true,false,false,true,0,false,false
6357,"Horrid Horn",false,405,3,0,0,0,3203,1875,0,-1,0,0,false,6,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,150,0,2,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6358,"Haste",false,405,4,0,8,24,1184,1875,0,-1,0,0,false,3,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,15,600,0,0,0,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6359,"Berserk",false,405,4,0,8,24,3207,1875,0,-1,0,0,false,3,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,15,600,0,0,0,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6360,"Rear",false,405,3,0,8,24,3208,1875,0,-1,0,0,false,4,true,false,false,false,false,false,false,false,false,0,true,true,5,4,0,true,0,0,0,0,0,false,30,200,0,5,7,0,0,0,0,0,false,false,1,false,false,true,false,true,true,false,false,true,0,false,false
6361,"Wild Horn",false,405,3,0,8,24,1575,2160,0,-1,0,0,false,6,true,false,false,false,false,false,false,false,false,0,false,true,3,8,0,true,0,0,0,0,0,false,40,150,0,2,7,0,0,0,0,0,false,false,5,false,false,true,false,true,true,false,false,true,0,false,false
6362,"Dark Blizzard III",false,405,2,0,34,14,482,1906,0,-1,0,0,false,40,false,false,false,false,false,false,true,false,false,0,true,true,2,5,0,true,0,0,0,0,0,false,30,120,0,5,2,0,0,0,0,0,true,false,1,false,false,true,false,true,true,false,false,true,0,false,false
6363,"Iron Justice",false,405,3,0,8,24,1141,1960,0,-1,0,0,false,8,true,false,false,false,false,false,false,false,false,0,true,true,3,8,0,true,0,0,0,0,0,false,25,200,0,1,7,0,0,0,0,0,false,false,5,false,false,true,false,true,true,false,false,true,0,false,false
6364,"111-tonze Swing",false,405,3,0,11,24,1361,2074,0,-1,0,0,false,8,true,false,false,false,false,false,false,false,false,0,false,false,5,8,0,true,0,0,0,0,0,false,45,200,0,1,7,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
6365,"Chirp",false,405,3,0,8,24,3202,3242,0,-1,0,0,false,20,true,false,false,false,false,false,false,false,false,0,true,true,5,20,0,true,0,0,0,0,0,false,25,200,0,0,0,0,0,0,0,0,false,false,0,false,false,true,false,true,true,false,false,true,0,false,false
